"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","74","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","52","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","871","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","33","35","1","21.868670","0","0"
"/Game/Props/Mats/lambert1.lambert1","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/SilverShinier.SilverShinier","0","0","45","1","0.000000","0","0"
"/Game/Props/Textures/Long_chair_2_top__1__Mat.Long_chair_2_top__1__Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/Silver.Silver","0","0","45","1","0.000000","0","0"
"/Game/Props/Mats/small_shelves.small_shelves","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/GlossyWhite.GlossyWhite","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/Black.Black","0","0","45","1","0.000000","0","0"
"/Game/Props/Mats/Gray.Gray","0","0","27","1","0.000000","0","0"
"/Game/Props/Mats/White.White","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/lambert2.lambert2","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/blinn1.blinn1","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/M_GlassFrostedYellow.M_GlassFrostedYellow","0","44","44","1","136.732452","0","0"
"/Game/Props/Mats/DarkGray.DarkGray","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/M_GlassRed.M_GlassRed","0","0","42","1","0.000000","0","0"
"/Game/Props/Mats/M_GlassFrostedRed.M_GlassFrostedRed","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/MonitorBlack.MonitorBlack","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/typeBlinn1.typeBlinn1","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/Red.Red","0","0","33","1","0.000000","0","0"
"/Game/Props/Mats/Light.Light","0","0","45","1","0.000000","0","0"
"/Game/Props/Mats/Blue.Blue","0","0","33","1","0.000000","0","0"
"/Game/Props/Textures/Carpet_Floor_Toilet_Entrance_Mat.Carpet_Floor_Toilet_Entrance_Mat","0","0","27","1","0.000000","0","0"
"/Game/Props/Textures/Chair_Classroom_Professor_Mat.Chair_Classroom_Professor_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/OffWhite.OffWhite","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/M_GlassFrosted.M_GlassFrosted","0","0","42","1","0.000000","0","0"
"/Game/Props/PictureStuff/Images_iMedia_in_Puerto_Rico_V_Mat.Images_iMedia_in_Puerto_Rico_V_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/PictureStuff/Images_iMedia_in_Puerto_Rico_Mat.Images_iMedia_in_Puerto_Rico_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/PictureStuff/Images_iMedia_in_Puerto_Rico4_Mat.Images_iMedia_in_Puerto_Rico4_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/PictureStuff/Images_iMedia_in_Puerto_Rico3_Mat.Images_iMedia_in_Puerto_Rico3_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/PictureStuff/Images_iMedia_in_Puerto_Rico2_Mat.Images_iMedia_in_Puerto_Rico2_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/Brown.Brown","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/microwave2_Mat.microwave2_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Chair_with_tiny_table_seat_Mat.Chair_with_tiny_table_seat_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Chair_with_tiny_table_top_1_Mat.Chair_with_tiny_table_top_1_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Long_chair_top_Mat.Long_chair_top_Mat","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Carpet_Floor_Classroom_Mat.Carpet_Floor_Classroom_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/RedShiny.RedShiny","0","0","33","1","0.000000","0","0"
"/Game/Props/Mats/pasted__phong5.pasted__phong5","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Carpet_Floor_Lobby_Mat.Carpet_Floor_Lobby_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Couch_Lobby_Bottom_Mat.Couch_Lobby_Bottom_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Couch_Lobby_Top_Mat.Couch_Lobby_Top_Mat","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","42","1","0.000000","0","0"
"/Game/Props/Textures/Chair_Classroom_Students_Back_Mat.Chair_Classroom_Students_Back_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Chair_Classroom_Students_Seat_Mat.Chair_Classroom_Students_Seat_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Chair_Classroom2_Students_Mat.Chair_Classroom2_Students_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn9.pasted__blinn9","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn8.pasted__blinn8","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn7.pasted__blinn7","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn6.pasted__blinn6","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn5.pasted__blinn5","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn41.pasted__blinn41","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn40.pasted__blinn40","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn4.pasted__blinn4","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn39.pasted__blinn39","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn38.pasted__blinn38","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn37.pasted__blinn37","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn36.pasted__blinn36","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn35.pasted__blinn35","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn24.blinn24","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn25.blinn25","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn26.blinn26","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn27.blinn27","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn28.blinn28","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn29.blinn29","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn30.blinn30","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn31.blinn31","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn32.blinn32","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn33.blinn33","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn34.blinn34","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn35.blinn35","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn36.blinn36","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn37.blinn37","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn38.blinn38","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn39.blinn39","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn4.blinn4","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn5.blinn5","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn6.blinn6","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn7.blinn7","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn8.blinn8","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn1.blinn1","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn10.blinn10","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn11.blinn11","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn12.blinn12","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn3.blinn3","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn13.blinn13","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn14.blinn14","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn15.blinn15","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn16.blinn16","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn17.blinn17","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn18.blinn18","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn19.blinn19","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn2.blinn2","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn20.blinn20","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn21.blinn21","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn22.blinn22","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn23.blinn23","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/lambert1.lambert1","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn10.pasted__blinn10","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn12.pasted__blinn12","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn13.pasted__blinn13","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn14.pasted__blinn14","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn15.pasted__blinn15","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn16.pasted__blinn16","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn17.pasted__blinn17","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn11.pasted__blinn11","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn18.pasted__blinn18","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn20.pasted__blinn20","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn21.pasted__blinn21","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn22.pasted__blinn22","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn23.pasted__blinn23","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn19.pasted__blinn19","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn24.pasted__blinn24","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn26.pasted__blinn26","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn27.pasted__blinn27","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn28.pasted__blinn28","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn29.pasted__blinn29","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn3.pasted__blinn3","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn30.pasted__blinn30","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn31.pasted__blinn31","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn25.pasted__blinn25","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn33.pasted__blinn33","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn32.pasted__blinn32","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn9.blinn9","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn34.pasted__blinn34","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn55.blinn55","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn56.blinn56","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn53.blinn53","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn54.blinn54","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/lambert2.lambert2","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn45.pasted__blinn45","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn46.pasted__blinn46","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/pasted__blinn47.pasted__blinn47","0","0","18","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn77.blinn77","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn78.blinn78","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn79.blinn79","0","0","18","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn67.blinn67","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn68.blinn68","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn69.blinn69","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn70.blinn70","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn71.blinn71","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/lambert6.lambert6","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/ss1.ss1","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/ss2.ss2","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn52.blinn52","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn51.blinn51","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/lambert7.lambert7","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn82.blinn82","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn81.blinn81","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn80.blinn80","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn50.blinn50","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn49.blinn49","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn73.blinn73","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn72.blinn72","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn48.blinn48","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn47.blinn47","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn46.blinn46","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn45.blinn45","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn44.blinn44","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn43.blinn43","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn42.blinn42","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn41.blinn41","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn40.blinn40","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/lambert3.lambert3","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn59.blinn59","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn58.blinn58","0","0","12","1","0.000000","0","0"
"/Game/Props/Capstones/Mats/blinn57.blinn57","0","0","12","1","0.000000","0","0"
"/Game/Props/Mats/Yellow.Yellow","0","0","33","1","0.000000","0","0"
"/Game/Props/Textures/Wooden_Wall_Classroom_Mat.Wooden_Wall_Classroom_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/tkynejer_2K_Albedo_Mat.tkynejer_2K_Albedo_Mat","0","0","47","1","0.000000","0","0"
"/Game/Props/Textures/Tile_Floor1_Mat.Tile_Floor1_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Round_Chair_Red_Mat.Round_Chair_Red_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Round_Chair_Green_Mat.Round_Chair_Green_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Round_Chair_Blue_Mat.Round_Chair_Blue_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/Carpet_floor_hallway_2_Mat.Carpet_floor_hallway_2_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Textures/20220510_123021_Mat.20220510_123021_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/PictureStuff/IMG_1848_copy_Mat.IMG_1848_copy_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/PictureStuff/IMG_1845_copy_Mat.IMG_1845_copy_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/PictureStuff/IMG_1843_copy_Mat.IMG_1843_copy_Mat","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/Orange.Orange","0","0","21","1","0.000000","0","0"
"/Game/Props/Mats/M_GlassGreen.M_GlassGreen","0","0","42","1","0.000000","0","0"
"/Game/Props/Mats/M_GlassFrostedGreen.M_GlassFrostedGreen","0","0","42","1","0.000000","0","0"
"/Game/Props/Mats/M_GlassFrostedBlue.M_GlassFrostedBlue","0","0","42","1","0.000000","0","0"
"/Game/Props/Mats/M_GlassBlue.M_GlassBlue","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","21"
"/Game/Props/Mats/Green.Green","0","0","33","1","0.000000","0","0"
"/Game/Materials/Long_Mat.Long_Mat","0","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","112","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
